Date,Close,Adj Close,Volume
5/29/2013,20.926001,20.926001,125497500
5/30/2013,20.99,20.99,80668500
5/31/2013,19.552,19.552,75860000
6/3/2013,18.518,18.518,95698000
6/4/2013,18.968,18.968,44280500
6/5/2013,19.073999,19.073999,61124000
6/6/2013,19.469999,19.469999,47554500
6/7/2013,20.408001,20.408001,53558000
6/10/2013,20.01,20.01,46143000
6/11/2013,18.893999,18.893999,36970000
6/12/2013,19.546,19.546,45963500
6/13/2013,19.636,19.636,29808000
6/14/2013,20.059999,20.059999,32823500
6/17/2013,20.440001,20.440001,35331000
6/18/2013,20.677999,20.677999,43976500
6/19/2013,20.936001,20.936001,42894500
6/20/2013,20.129999,20.129999,50532500
6/21/2013,19.91,19.91,58593000
6/24/2013,20.298,20.298,35599000
6/25/2013,20.48,20.48,29243500
6/26/2013,21.143999,21.143999,33013000
6/27/2013,21.85,21.85,43724500
6/28/2013,21.472,21.472,28743000
7/1/2013,23.436001,23.436001,54518000
7/2/2013,23.563999,23.563999,60320500
7/3/2013,23.048,23.048,24033500
7/5/2013,24.018,24.018,34093500
7/8/2013,24.322001,24.322001,39071000
7/9/2013,24.690001,24.690001,43016500
7/10/2013,24.454,24.454,28000500
7/11/2013,25.122,25.122,37418000
7/12/2013,25.98,25.98,56720000
7/15/2013,25.452,25.452,49612000
7/16/2013,21.809999,21.809999,161859500
7/17/2013,24.049999,24.049999,130145000
7/18/2013,23.806,23.806,56990500
7/19/2013,23.936001,23.936001,29451500
7/22/2013,24.486,24.486,48989000
7/23/2013,24.548,24.548,38682000
7/24/2013,24.34,24.34,34345000
7/25/2013,24.813999,24.813999,26421500
7/26/2013,25.878,25.878,48165500
7/29/2013,26.924,26.924,48394500
7/30/2013,26.348,26.348,65635000
7/31/2013,26.856001,26.856001,31758500
8/1/2013,27.110001,27.110001,26618000
8/2/2013,27.6,27.6,31349500
8/5/2013,28.936001,28.936001,51003500
8/6/2013,28.43,28.43,46272500
8/7/2013,26.846001,26.846001,91061000
8/8/2013,30.695999,30.695999,136234000
8/9/2013,30.6,30.6,44638500
8/12/2013,29.476,29.476,74561000
8/13/2013,29.086,29.086,43744500
8/14/2013,27.872,27.872,58469000
8/15/2013,27.934,27.934,50896000
8/16/2013,28.4,28.4,35540500
8/19/2013,28.98,28.98,40188500
8/20/2013,29.916,29.916,32091000
8/21/2013,29.572001,29.572001,31331500
8/22/2013,31.42,31.42,52962000
8/23/2013,32.368,32.368,64659500
8/26/2013,32.844002,32.844002,120855500
8/27/2013,33.402,33.402,87834500
8/28/2013,33.290001,33.290001,73700500
8/29/2013,33.212002,33.212002,47180000
8/30/2013,33.799999,33.799999,55142000
9/3/2013,33.787998,33.787998,60305500
9/4/2013,34.124001,34.124001,57378500
9/5/2013,33.986,33.986,33426500
9/6/2013,33.394001,33.394001,43098500
9/9/2013,32.139999,32.139999,71722500
9/10/2013,33.273998,33.273998,44839000
9/11/2013,32.703999,32.703999,29162500
9/12/2013,32.986,32.986,30800000
9/13/2013,33.108002,33.108002,27006000
9/16/2013,33.316002,33.316002,37874500
9/17/2013,33.245998,33.245998,27484500
9/18/2013,33.243999,33.243999,27198500
9/19/2013,35.584,35.584,77973000
9/20/2013,36.678001,36.678001,67008500
9/23/2013,36.222,36.222,40867000
9/24/2013,36.466,36.466,31367000
9/25/2013,37.048,37.048,41263500
9/26/2013,37.728001,37.728001,33072000
9/27/2013,38.18,38.18,29582000
9/30/2013,38.674,38.674,44623500
10/1/2013,38.599998,38.599998,38779500
10/2/2013,36.189999,36.189999,103877000
10/3/2013,34.661999,34.661999,119082500
10/4/2013,36.195999,36.195999,72070000
10/7/2013,36.613998,36.613998,57428000
10/8/2013,34.945999,34.945999,68786000
10/9/2013,33.756001,33.756001,76582500
10/10/2013,34.585999,34.585999,44419500
10/11/2013,35.740002,35.740002,41555500
10/14/2013,35.944,35.944,38848000
10/15/2013,36.787998,36.787998,54892500
10/16/2013,36.712002,36.712002,41027000
10/17/2013,36.560001,36.560001,33525000
10/18/2013,36.68,36.68,29654000
10/21/2013,34.52,34.52,57660500
10/22/2013,34.307999,34.307999,56933500
10/23/2013,32.900002,32.900002,66602000
10/24/2013,34.630001,34.630001,54128500
10/25/2013,33.931999,33.931999,37977500
10/28/2013,32.571999,32.571999,39208500
10/29/2013,32.894001,32.894001,70558500
10/30/2013,31.844,31.844,42009000
10/31/2013,31.988001,31.988001,46669000
11/1/2013,32.433998,32.433998,35903000
11/4/2013,35.040001,35.040001,65602000
11/5/2013,35.362,35.362,112335500
11/6/2013,30.232,30.232,155358500
11/7/2013,27.954,27.954,111423500
11/8/2013,27.59,27.59,112389500
11/11/2013,28.940001,28.940001,69988000
11/12/2013,27.559999,27.559999,74926000
11/13/2013,27.74,27.74,63291500
11/14/2013,27.52,27.52,61018500
11/15/2013,27.09,27.09,49501000
11/18/2013,24.316,24.316,115691000
11/19/2013,25.218,25.218,99081000
11/20/2013,24.222,24.222,69248000
11/21/2013,24.42,24.42,59519000
11/22/2013,24.275999,24.275999,55483500
11/25/2013,24.167999,24.167999,51336500
11/26/2013,24.1,24.1,69427500
11/27/2013,25.388,25.388,61838000
11/29/2013,25.455999,25.455999,48581000
12/2/2013,24.834,24.834,38756000
12/3/2013,28.940001,28.940001,128412000
12/4/2013,27.790001,27.790001,65738500
12/5/2013,28.096001,28.096001,46442000
12/6/2013,27.472,27.472,39548000
12/9/2013,28.32,28.32,45307500
12/10/2013,28.438,28.438,53741000
12/11/2013,27.93,27.93,35689000
12/12/2013,29.493999,29.493999,53839000
12/13/2013,29.530001,29.530001,52959500
12/16/2013,29.587999,29.587999,33376500
12/17/2013,30.492001,30.492001,52475000
12/18/2013,29.596001,29.596001,57909500
12/19/2013,28.143999,28.143999,63700000
12/20/2013,28.648001,28.648001,37063000
12/23/2013,28.709999,28.709999,26927500
12/24/2013,30.282,30.282,49707500
12/26/2013,31.1,31.1,35647500
12/27/2013,30.224001,30.224001,27301000
12/30/2013,30.488001,30.488001,22337500
12/31/2013,30.086,30.086,21312000
1/2/2014,30.02,30.02,30942000
1/3/2014,29.912001,29.912001,23475000
1/6/2014,29.4,29.4,26805500
1/7/2014,29.872,29.872,25170500
1/8/2014,30.256001,30.256001,30816000
1/9/2014,29.506001,29.506001,26910000
1/10/2014,29.143999,29.143999,37230500
1/13/2014,27.868,27.868,31580500
1/14/2014,32.254002,32.254002,138035000
1/15/2014,32.826,32.826,102328000
1/16/2014,34.194,34.194,59797000
1/17/2014,34.001999,34.001999,46031000
1/21/2014,35.335999,35.335999,48673500
1/22/2014,35.712002,35.712002,35113000
1/23/2014,36.299999,36.299999,39337000
1/24/2014,34.919998,34.919998,38321500
1/27/2014,33.924,33.924,43582000
1/28/2014,35.675999,35.675999,30467000
1/29/2014,35.046001,35.046001,29677500
1/30/2014,36.568001,36.568001,42825000
1/31/2014,36.282001,36.282001,32544000
2/3/2014,35.422001,35.422001,33824500
2/4/2014,35.745998,35.745998,23431500
2/5/2014,34.883999,34.883999,36340000
2/6/2014,35.675999,35.675999,29208000
2/7/2014,37.306,37.306,44642500
2/10/2014,39.312,39.312,64853500
2/11/2014,39.324001,39.324001,53549500
2/12/2014,39.063999,39.063999,25868500
2/13/2014,39.925999,39.925999,40146500
2/14/2014,39.646,39.646,30790000
2/18/2014,40.740002,40.740002,46664000
2/19/2014,38.728001,38.728001,80845000
2/20/2014,41.993999,41.993999,90011500
2/21/2014,41.919998,41.919998,39094000
2/24/2014,43.529999,43.529999,41392000
2/25/2014,49.599998,49.599998,163408500
2/26/2014,50.599998,50.599998,123023000
2/27/2014,50.507999,50.507999,89729000
2/28/2014,48.962002,48.962002,72949000
3/3/2014,50.112,50.112,65446500
3/4/2014,50.967999,50.967999,43728000
3/5/2014,50.532001,50.532001,29678500
3/6/2014,50.588001,50.588001,36805500
3/7/2014,49.242001,49.242001,39061500
3/10/2014,47.768002,47.768002,38640500
3/11/2014,46.882,46.882,44050500
3/12/2014,48.298,48.298,48772000
3/13/2014,47.557999,47.557999,31181500
3/14/2014,46.194,46.194,41448500
3/17/2014,46.796001,46.796001,29563000
3/18/2014,48.007999,48.007999,31211500
3/19/2014,47.167999,47.167999,25356500
3/20/2014,46.981998,46.981998,19089500
3/21/2014,45.778,45.778,41084500
3/24/2014,44.034,44.034,56644000
3/25/2014,44.088001,44.088001,39327000
3/26/2014,42.591999,42.591999,34536500
3/27/2014,41.464001,41.464001,47478500
3/28/2014,42.473999,42.473999,48424000
3/31/2014,41.689999,41.689999,41900000
4/1/2014,43.394001,43.394001,36857000
4/2/2014,46.057999,46.057999,53911500
4/3/2014,45.080002,45.080002,54618500
4/4/2014,42.445999,42.445999,56728000
4/7/2014,41.504002,41.504002,49277500
4/8/2014,43.091999,43.091999,34446500
4/9/2014,43.386002,43.386002,25789500
4/10/2014,40.838001,40.838001,36057500
4/11/2014,40.756001,40.756001,45336000
4/14/2014,39.618,39.618,38515000
4/15/2014,38.782001,38.782001,68296500
4/16/2014,39.821999,39.821999,36011000
4/17/2014,39.624001,39.624001,29634000
4/21/2014,40.875999,40.875999,26291000
4/22/2014,43.728001,43.728001,49023500
4/23/2014,41.598,41.598,36478000
4/24/2014,41.571999,41.571999,27476000
4/25/2014,39.970001,39.970001,34983500
4/28/2014,39.702,39.702,35210000
4/29/2014,41.383999,41.383999,28895500
4/30/2014,41.577999,41.577999,22203000
5/1/2014,41.546001,41.546001,27199500
5/2/2014,42.181999,42.181999,20434000
5/5/2014,43.321999,43.321999,25735000
5/6/2014,41.456001,41.456001,28183500
5/7/2014,40.27,40.27,50896500
5/8/2014,35.717999,35.717999,100283000
5/9/2014,36.452,36.452,42476000
5/12/2014,36.933998,36.933998,35011500
5/13/2014,38.032001,38.032001,35486000
5/14/2014,38.124001,38.124001,27033500
5/15/2014,37.717999,37.717999,30202000
5/16/2014,38.312,38.312,22438500
5/19/2014,39.217999,39.217999,22858500
5/20/2014,39.060001,39.060001,27730500
5/21/2014,39.889999,39.889999,26427000
5/22/2014,40.976002,40.976002,31072500
5/23/2014,41.459999,41.459999,20034000
5/27/2014,42.312,42.312,26705500
5/28/2014,42.048,42.048,27475500
5/29/2014,42.048,42.048,18462500
5/30/2014,41.554001,41.554001,27905500
6/2/2014,40.939999,40.939999,23340500
6/3/2014,40.987999,40.987999,19304000
6/4/2014,40.798,40.798,17137000
6/5/2014,41.380001,41.380001,20273000
6/6/2014,41.633999,41.633999,15369000
6/9/2014,41.062,41.062,14028500
6/10/2014,40.459999,40.459999,17573500
6/11/2014,40.894001,40.894001,19887500
6/12/2014,40.703999,40.703999,29968500
6/13/2014,41.284,41.284,17721500
6/16/2014,44.922001,44.922001,66232000
6/17/2014,46.334,46.334,66524500
6/18/2014,45.424,45.424,34701000
6/19/2014,45.557999,45.557999,43965500
6/20/2014,45.917999,45.917999,24519500
6/23/2014,47.444,47.444,38955500
6/24/2014,46.5,46.5,40379500
6/25/2014,47.377998,47.377998,29008000
6/26/2014,47.119999,47.119999,25607000
6/27/2014,47.812,47.812,28175000
6/30/2014,48.012001,48.012001,24143000
7/1/2014,47.944,47.944,21680500
7/2/2014,45.886002,45.886002,40137000
7/3/2014,45.849998,45.849998,25833500
7/7/2014,44.532001,44.532001,29468500
7/8/2014,43.813999,43.813999,39181000
7/9/2014,44.612,44.612,20577000
7/10/2014,43.891998,43.891998,24319500
7/11/2014,43.625999,43.625999,16511500
7/14/2014,45.34,45.34,36016000
7/15/2014,43.916,43.916,28592500
7/16/2014,43.431999,43.431999,20222500
7/17/2014,43.080002,43.080002,23247000
7/18/2014,44.004002,44.004002,21268500
7/21/2014,44.108002,44.108002,19111000
7/22/2014,43.916,43.916,13650000
7/23/2014,44.498001,44.498001,15416500
7/24/2014,44.708,44.708,16227500
7/25/2014,44.714001,44.714001,15435500
7/28/2014,44.964001,44.964001,32571500
7/29/2014,45.001999,45.001999,16912000
7/30/2014,45.784,45.784,24639000
7/31/2014,44.66,44.66,38745500
8/1/2014,46.653999,46.653999,59479000
8/4/2014,47.703999,47.703999,29798500
8/5/2014,47.698002,47.698002,26943000
8/6/2014,49.785999,49.785999,46246500
8/7/2014,50.478001,50.478001,37394500
8/8/2014,49.625999,49.625999,25450500
8/11/2014,51.863998,51.863998,40506500
8/12/2014,51.992001,51.992001,31911500
8/13/2014,52.062,52.062,34663000
8/14/2014,52.276001,52.276001,20633000
8/15/2014,52.402,52.402,19339500
8/18/2014,51.987999,51.987999,29246000
8/19/2014,51.352001,51.352001,26674000
8/20/2014,51.141998,51.141998,15139500
8/21/2014,50.868,50.868,14578000
8/22/2014,51.355999,51.355999,14167000
8/25/2014,52.509998,52.509998,21590500
8/26/2014,52.348,52.348,19090000
8/27/2014,52.650002,52.650002,14925500
8/28/2014,52.771999,52.771999,14224500
8/29/2014,53.939999,53.939999,32235500
9/2/2014,56.824001,56.824001,49262000
9/3/2014,56.237999,56.237999,33861500
9/4/2014,57.208,57.208,41708500
9/5/2014,55.478001,55.478001,55849500
9/8/2014,56.422001,56.422001,27508000
9/9/2014,55.695999,55.695999,22794000
9/10/2014,56.220001,56.220001,18906500
9/11/2014,56.062,56.062,18830500
9/12/2014,55.84,55.84,16623000
9/15/2014,50.771999,50.771999,82277000
9/16/2014,52.147999,52.147999,41500500
9/17/2014,52.276001,52.276001,25888500
9/18/2014,52.764,52.764,18463000
9/19/2014,51.863998,51.863998,34054500
9/22/2014,50.006001,50.006001,41070500
9/23/2014,50.082001,50.082001,28293500
9/24/2014,50.428001,50.428001,18747500
9/25/2014,49.389999,49.389999,24171000
9/26/2014,49.32,49.32,18977000
9/29/2014,49.051998,49.051998,24263500
9/30/2014,48.535999,48.535999,21191500
10/1/2014,48.048,48.048,29708500
10/2/2014,50.284,50.284,44991000
10/3/2014,51.042,51.042,27031500
10/6/2014,52.124001,52.124001,38566500
10/7/2014,51.914001,51.914001,22427500
10/8/2014,51.855999,51.855999,25275500
10/9/2014,51.402,51.402,36806500
10/10/2014,47.382,47.382,64441500
10/13/2014,44.917999,44.917999,56343500
10/14/2014,45.411999,45.411999,35526500
10/15/2014,45.939999,45.939999,45736500
10/16/2014,45.27,45.27,26996500
10/17/2014,45.495998,45.495998,52747000
10/20/2014,46.094002,46.094002,17472000
10/21/2014,47.068001,47.068001,20651500
10/22/2014,46.220001,46.220001,20583000
10/23/2014,47.057999,47.057999,17462000
10/24/2014,47.048,47.048,17316500
10/27/2014,44.334,44.334,47766500
10/28/2014,48.554001,48.554001,52581500
10/29/2014,47.619999,47.619999,24812500
10/30/2014,47.731998,47.731998,16142000
10/31/2014,48.34,48.34,18876500
11/3/2014,48.518002,48.518002,21019000
11/4/2014,47.785999,47.785999,18413000
11/5/2014,46.194,46.194,45229500
11/6/2014,48.243999,48.243999,76773500
11/7/2014,48.040001,48.040001,25805000
11/10/2014,48.386002,48.386002,22886000
11/11/2014,50.216,50.216,39744000
11/12/2014,49.82,49.82,29354000
11/13/2014,50.34,50.34,31180000
11/14/2014,51.736,51.736,30505500
11/17/2014,50.796001,50.796001,20128500
11/18/2014,51.540001,51.540001,22365000
11/19/2014,49.548,49.548,39592500
11/20/2014,49.742001,49.742001,17936000
11/21/2014,48.556,48.556,37425500
11/24/2014,49.344002,49.344002,23948500
11/25/2014,49.618,49.618,15799000
11/26/2014,49.688,49.688,9906000
11/28/2014,48.903999,48.903999,10598500
12/1/2014,46.327999,46.327999,43097000
12/2/2014,46.285999,46.285999,29435000
12/3/2014,45.860001,45.860001,26538500
12/4/2014,45.655998,45.655998,19278000
12/5/2014,44.742001,44.742001,30318000
12/8/2014,42.872002,42.872002,46128000
12/9/2014,43.377998,43.377998,47157500
12/10/2014,41.967999,41.967999,36570500
12/11/2014,41.776001,41.776001,33472000
12/12/2014,41.400002,41.400002,35869000
12/15/2014,40.807999,40.807999,26091500
12/16/2014,39.562,39.562,42130500
12/17/2014,41.164001,41.164001,36839000
12/18/2014,43.652,43.652,37416500
12/19/2014,43.858002,43.858002,34552500
12/22/2014,44.52,44.52,23997000
12/23/2014,44.194,44.194,22528500
12/24/2014,44.452,44.452,6661000
12/26/2014,45.563999,45.563999,16635000
12/29/2014,45.141998,45.141998,14012500
12/30/2014,44.445999,44.445999,14516000
12/31/2014,44.481998,44.481998,11487500
1/2/2015,43.862,43.862,23822000
1/5/2015,42.018002,42.018002,26842500
1/6/2015,42.256001,42.256001,31309500
1/7/2015,42.189999,42.189999,14842000
1/8/2015,42.124001,42.124001,17212500
1/9/2015,41.332001,41.332001,23341500
1/12/2015,40.442001,40.442001,29751500
1/13/2015,40.849998,40.849998,22386500
1/14/2015,38.537998,38.537998,57759500
1/15/2015,38.374001,38.374001,26082500
1/16/2015,38.613998,38.613998,18016000
1/20/2015,38.386002,38.386002,22516000
1/21/2015,39.313999,39.313999,20765000
1/22/2015,40.324001,40.324001,20584500
1/23/2015,40.257999,40.257999,17193000
1/26/2015,41.310001,41.310001,16172500
1/27/2015,41.195999,41.195999,13905000
1/28/2015,39.874001,39.874001,15748000
1/29/2015,41.040001,41.040001,17740500
1/30/2015,40.720001,40.720001,15035000
2/2/2015,42.188,42.188,20746000
2/3/2015,43.672001,43.672001,24131000
2/4/2015,43.709999,43.709999,16527000
2/5/2015,44.198002,44.198002,17614500
2/6/2015,43.472,43.472,16219500
2/9/2015,43.495998,43.495998,17362000
2/10/2015,43.257999,43.257999,26952500
2/11/2015,42.560001,42.560001,48845500
2/12/2015,40.576,40.576,78248000
2/13/2015,40.754002,40.754002,30955000
2/17/2015,40.869999,40.869999,19898000
2/18/2015,40.891998,40.891998,13568000
2/19/2015,42.341999,42.341999,25770500
2/20/2015,43.422001,43.422001,29910500
2/23/2015,41.467999,41.467999,42499000
2/24/2015,40.821999,40.821999,33018000
2/25/2015,40.751999,40.751999,19547500
2/26/2015,41.438,41.438,32364500
2/27/2015,40.667999,40.667999,19410500
3/2/2015,39.466,39.466,39610500
3/3/2015,39.911999,39.911999,22161500
3/4/2015,40.487999,40.487999,21110000
3/5/2015,40.125999,40.125999,24385000
3/6/2015,38.776001,38.776001,33562000
3/9/2015,38.175999,38.175999,33683500
3/10/2015,38.063999,38.063999,27898500
3/11/2015,38.748001,38.748001,24874500
3/12/2015,38.214001,38.214001,20746500
3/13/2015,37.736,37.736,27171500
3/16/2015,39.139999,39.139999,28144000
3/17/2015,38.945999,38.945999,24470500
3/18/2015,40.141998,40.141998,24104500
3/19/2015,39.130001,39.130001,42376000
3/20/2015,39.616001,39.616001,21347500
3/23/2015,39.925999,39.925999,13158000
3/24/2015,40.344002,40.344002,18249500
3/25/2015,38.860001,38.860001,28652000
3/26/2015,38.082001,38.082001,20640000
3/27/2015,37,37,43024500
3/30/2015,38.113998,38.113998,50447500
3/31/2015,37.754002,37.754002,25133000
4/1/2015,37.518002,37.518002,18973000
4/2/2015,38.200001,38.200001,25052000
4/6/2015,40.619999,40.619999,62279000
4/7/2015,40.650002,40.650002,21739500
4/8/2015,41.534,41.534,31515500
4/9/2015,42.018002,42.018002,19001000
4/10/2015,42.18,42.18,20338500
4/13/2015,41.956001,41.956001,18791000
4/14/2015,41.492001,41.492001,15130000
4/15/2015,41.566002,41.566002,9762000
4/16/2015,41.34,41.34,8295500
4/17/2015,41.358002,41.358002,12349500
4/20/2015,41.054001,41.054001,12796500
4/21/2015,41.882,41.882,17162500
4/22/2015,43.888,43.888,39315000
4/23/2015,43.720001,43.720001,22056000
4/24/2015,43.686001,43.686001,12139000
4/27/2015,46.310001,46.310001,58363000
4/28/2015,46.096001,46.096001,30427000
4/29/2015,46.490002,46.490002,19680500
4/30/2015,45.209999,45.209999,19559500
5/1/2015,45.206001,45.206001,26408500
5/4/2015,46.102001,46.102001,22173000
5/5/2015,46.59,46.59,28984500
5/6/2015,46.085999,46.085999,26354500
5/7/2015,47.360001,47.360001,47279500
5/8/2015,47.321999,47.321999,23341000
5/11/2015,47.897999,47.897999,28361500
5/12/2015,48.948002,48.948002,31817000
5/13/2015,48.636002,48.636002,27201000
5/14/2015,48.82,48.82,14479500
5/15/2015,49.768002,49.768002,22638000
5/18/2015,49.75,49.75,16766000
5/19/2015,49.428001,49.428001,18371000
5/20/2015,48.869999,48.869999,18778000
5/21/2015,49.124001,49.124001,9853000
5/22/2015,49.546001,49.546001,11115500
5/26/2015,49.492001,49.492001,17493500
5/27/2015,49.486,49.486,17041000
5/28/2015,50.290001,50.290001,18236500
5/29/2015,50.16,50.16,18946500
6/1/2015,49.889999,49.889999,12525500
6/2/2015,49.669998,49.669998,10674000
6/3/2015,49.798,49.798,8907500
6/4/2015,49.183998,49.183998,12268000
6/5/2015,49.827999,49.827999,15110000
6/8/2015,51.257999,51.257999,25085000
6/9/2015,51.200001,51.200001,13055500
6/10/2015,50.139999,50.139999,17272500
6/11/2015,50.282001,50.282001,10220500
6/12/2015,50.138,50.138,7111500
6/15/2015,50.076,50.076,10931000
6/16/2015,50.624001,50.624001,9923500
6/17/2015,52.082001,52.082001,27564500
6/18/2015,52.377998,52.377998,13913500
6/19/2015,52.501999,52.501999,12315000
6/22/2015,51.958,51.958,22805500
6/23/2015,53.534,53.534,19354000
6/24/2015,53.034,53.034,12061500
6/25/2015,53.757999,53.757999,14246000
6/26/2015,53.417999,53.417999,19192000
6/29/2015,52.403999,52.403999,17394500
6/30/2015,53.652,53.652,15434500
7/1/2015,53.830002,53.830002,10506000
7/2/2015,56.004002,56.004002,35819500
7/6/2015,55.944,55.944,20609500
7/7/2015,53.576,53.576,30525500
7/8/2015,50.992001,50.992001,31105500
7/9/2015,51.584,51.584,16670500
7/10/2015,51.830002,51.830002,13054500
7/13/2015,52.431999,52.431999,14801500
7/14/2015,53.130001,53.130001,9538000
7/15/2015,52.627998,52.627998,10108000
7/16/2015,53.335999,53.335999,8080000
7/17/2015,54.931999,54.931999,25020500
7/20/2015,56.452,56.452,24892500
7/21/2015,53.354,53.354,30543500
7/22/2015,53.574001,53.574001,15525000
7/23/2015,53.439999,53.439999,11136000
7/24/2015,53.082001,53.082001,14182500
7/27/2015,50.602001,50.602001,23471000
7/28/2015,52.964001,52.964001,19479000
7/29/2015,52.764,52.764,13950500
7/30/2015,53.358002,53.358002,10173000
7/31/2015,53.23,53.23,11113000
8/3/2015,51.998001,51.998001,12767500
8/4/2015,53.256001,53.256001,11762500
8/5/2015,54.026001,54.026001,31071500
8/6/2015,49.226002,49.226002,73119000
8/7/2015,48.501999,48.501999,25367000
8/10/2015,48.228001,48.228001,20929500
8/11/2015,47.473999,47.473999,21324500
8/12/2015,47.633999,47.633999,18640000
8/13/2015,48.501999,48.501999,23446000
8/14/2015,48.630001,48.630001,21824000
8/17/2015,50.998001,50.998001,35883500
8/18/2015,52.144001,52.144001,20975000
8/19/2015,51.049999,51.049999,18021500
8/20/2015,48.436001,48.436001,24529000
8/21/2015,46.153999,46.153999,32951000
8/24/2015,43.773998,43.773998,47908000
8/25/2015,44.006001,44.006001,21636500
8/26/2015,44.967999,44.967999,24815000
8/27/2015,48.598,48.598,38280000
8/28/2015,49.695999,49.695999,27568500
8/31/2015,49.812,49.812,23501000
9/1/2015,47.726002,47.726002,27274000
9/2/2015,49.537998,49.537998,23146000
9/3/2015,49.113998,49.113998,20974000
9/4/2015,48.386002,48.386002,18446000
9/8/2015,49.633999,49.633999,15691000
9/9/2015,49.782001,49.782001,16954000
9/10/2015,49.695999,49.695999,13545000
9/11/2015,50.048,50.048,11754000
9/14/2015,50.638,50.638,14454500
9/15/2015,50.714001,50.714001,14667500
9/16/2015,52.450001,52.450001,22085500
9/17/2015,52.414001,52.414001,17929000
9/18/2015,52.124001,52.124001,18815500
9/21/2015,52.84,52.84,30601000
9/22/2015,52.188,52.188,18322000
9/23/2015,52.212002,52.212002,13004000
9/24/2015,52.624001,52.624001,17241000
9/25/2015,51.382,51.382,18867000
9/28/2015,49.686001,49.686001,24505500
9/29/2015,49.330002,49.330002,18516000
9/30/2015,49.68,49.68,24648000
10/1/2015,47.976002,47.976002,22865000
10/2/2015,49.514,49.514,22120000
10/5/2015,49.23,49.23,18449500
10/6/2015,48.292,48.292,26126000
10/7/2015,46.391998,46.391998,34070000
10/8/2015,45.344002,45.344002,30666000
10/9/2015,44.138,44.138,30792000
10/12/2015,43.116001,43.116001,19181500
10/13/2015,43.849998,43.849998,25857500
10/14/2015,43.375999,43.375999,15522000
10/15/2015,44.262001,44.262001,14221000
10/16/2015,45.402,45.402,21672500
10/19/2015,45.619999,45.619999,12539500
10/20/2015,42.605999,42.605999,74500000
10/21/2015,42.018002,42.018002,20757500
10/22/2015,42.344002,42.344002,14126000
10/23/2015,41.818001,41.818001,21177500
10/26/2015,43.051998,43.051998,16957000
10/27/2015,42.07,42.07,17597000
10/28/2015,42.591999,42.591999,13643000
10/29/2015,42.326,42.326,9025000
10/30/2015,41.386002,41.386002,22194500
11/2/2015,42.757999,42.757999,19639500
11/3/2015,41.669998,41.669998,41662500
11/4/2015,46.326,46.326,63632000
11/5/2015,46.354,46.354,22484000
11/6/2015,46.472,46.472,12226500
11/9/2015,45.066002,45.066002,19254500
11/10/2015,43.299999,43.299999,23085000
11/11/2015,43.816002,43.816002,16739000
11/12/2015,42.588001,42.588001,14579500
11/13/2015,41.438,41.438,17151500
11/16/2015,42.862,42.862,14627000
11/17/2015,42.799999,42.799999,10743500
11/18/2015,44.214001,44.214001,14059500
11/19/2015,44.360001,44.360001,12522000
11/20/2015,44.001999,44.001999,22003500
11/23/2015,43.549999,43.549999,12631000
11/24/2015,43.650002,43.650002,12401500
11/25/2015,45.928001,45.928001,19954000
11/27/2015,46.321999,46.321999,9747000
11/30/2015,46.051998,46.051998,13299000
12/1/2015,47.438,47.438,18670000
12/2/2015,46.397999,46.397999,14907500
12/3/2015,46.542,46.542,14698000
12/4/2015,46.076,46.076,12868000
12/7/2015,46.226002,46.226002,15721000
12/8/2015,45.344002,45.344002,13438000
12/9/2015,44.903999,44.903999,15289000
12/10/2015,45.414001,45.414001,10358500
12/11/2015,43.403999,43.403999,16343500
12/14/2015,43.716,43.716,14135500
12/15/2015,44.217999,44.217999,11222000
12/16/2015,46.902,46.902,25521500
12/17/2015,46.678001,46.678001,16493000
12/18/2015,46.091999,46.091999,15071000
12/21/2015,46.512001,46.512001,9766000
12/22/2015,45.990002,45.990002,9807500
12/23/2015,45.939999,45.939999,7775000
12/24/2015,46.113998,46.113998,3540000
12/28/2015,45.790001,45.790001,9506500
12/29/2015,47.438,47.438,12031500
12/30/2015,47.618,47.618,18489500
12/31/2015,48.001999,48.001999,13575000
1/4/2016,44.681999,44.681999,34135500
1/5/2016,44.686001,44.686001,15934000
1/6/2016,43.807999,43.807999,18895500
1/7/2016,43.130001,43.130001,17771500
1/8/2016,42.200001,42.200001,18140500
1/11/2016,41.57,41.57,20457000
1/12/2016,41.993999,41.993999,15459500
1/13/2016,40.062,40.062,20632000
1/14/2016,41.236,41.236,32453500
1/15/2016,40.998001,40.998001,27893000
1/19/2016,40.944,40.944,20193500
1/20/2016,39.740002,39.740002,29193000
1/21/2016,39.993999,39.993999,15831000
1/22/2016,40.509998,40.509998,15620500
1/25/2016,39.276001,39.276001,13493500
1/26/2016,38.712002,38.712002,24821000
1/27/2016,37.613998,37.613998,18086000
1/28/2016,37.939999,37.939999,22964000
1/29/2016,38.240002,38.240002,14261500
2/1/2016,39.388,39.388,26488000
2/2/2016,36.556,36.556,28868000
2/3/2016,34.695999,34.695999,39657000
2/4/2016,35.066002,35.066002,21927000
2/5/2016,32.52,32.52,47188000
2/8/2016,29.598,29.598,46565000
2/9/2016,29.65,29.65,43258000
2/10/2016,28.733999,28.733999,52032500
2/11/2016,30.094,30.094,71262000
2/12/2016,30.208,30.208,36179000
2/16/2016,31.034,31.034,27969000
2/17/2016,33.736,33.736,29126000
