Date,Close,Adj Close,Volume
1/30/1998,4.916667,4.916667,3722400
2/2/1998,5.197917,5.197917,6913200
2/3/1998,5.151042,5.151042,4429200
2/4/1998,5.0625,5.0625,1234800
2/5/1998,4.9375,4.9375,5832000
2/6/1998,4.90625,4.90625,2122800
2/9/1998,4.854167,4.854167,2626800
2/10/1998,5.302083,5.302083,12296400
2/11/1998,5.291667,5.291667,6474000
2/12/1998,5.260417,5.260417,3036000
2/13/1998,5.1875,5.1875,8420400
2/17/1998,5.145833,5.145833,2376000
2/18/1998,5.072917,5.072917,2971200
2/19/1998,5.229167,5.229167,4436400
2/20/1998,5.270833,5.270833,2703600
2/23/1998,5.40625,5.40625,3978000
2/24/1998,5.40625,5.40625,13945200
2/25/1998,5.489583,5.489583,6745200
2/26/1998,6.0625,6.0625,15373200
2/27/1998,6.416667,6.416667,24706800
3/2/1998,6.354167,6.354167,10957200
3/3/1998,5.979167,5.979167,8016000
3/4/1998,6.119792,6.119792,7314000
3/5/1998,6.25,6.25,12001200
3/6/1998,6.395833,6.395833,5887200
3/9/1998,6.958333,6.958333,23055600
3/10/1998,6.925781,6.925781,24750000
3/11/1998,6.635417,6.635417,12349200
3/12/1998,6.541667,6.541667,9799200
3/13/1998,6.557292,6.557292,6523200
3/16/1998,6.583333,6.583333,3312000
3/17/1998,6.65625,6.65625,3100800
3/18/1998,7.109375,7.109375,13659600
3/19/1998,7,7,12115200
3/20/1998,7,7,6412800
3/23/1998,6.984375,6.984375,3004800
3/24/1998,7.020833,7.020833,5680800
3/25/1998,6.807292,6.807292,11289600
3/26/1998,6.895833,6.895833,7878000
3/27/1998,7.083333,7.083333,7646400
3/30/1998,7.15625,7.15625,5500800
3/31/1998,7.127604,7.127604,6565200
4/1/1998,7.510417,7.510417,14451600
4/2/1998,7.921875,7.921875,16642800
4/3/1998,7.75,7.75,11694000
4/6/1998,7.385417,7.385417,11024400
4/7/1998,7.166667,7.166667,11634000
4/8/1998,7.385417,7.385417,11314800
4/9/1998,7.9375,7.9375,16034400
4/13/1998,7.859375,7.859375,10980000
4/14/1998,8.098958,8.098958,16323600
4/15/1998,8.010417,8.010417,11192400
4/16/1998,8.208333,8.208333,16244400
4/17/1998,7.90625,7.90625,7035600
4/20/1998,7.854167,7.854167,8979600
4/21/1998,7.755208,7.755208,8354400
4/22/1998,7.270833,7.270833,11301600
4/23/1998,6.75,6.75,12253200
4/24/1998,7.072917,7.072917,16785600
4/27/1998,6.895833,6.895833,18885600
4/28/1998,7.96875,7.96875,69594000
4/29/1998,7.958333,7.958333,31657200
4/30/1998,7.645833,7.645833,22485600
5/1/1998,7.875,7.875,9307200
5/4/1998,7.9375,7.9375,7735200
5/5/1998,7.809896,7.809896,5998800
5/6/1998,7.53125,7.53125,7438800
5/7/1998,7.583333,7.583333,13887600
5/8/1998,7.697917,7.697917,4792800
5/11/1998,7.239583,7.239583,11372400
5/12/1998,7.614583,7.614583,11636400
5/13/1998,7.739583,7.739583,13944000
5/14/1998,7.630208,7.630208,8600400
5/15/1998,7.46875,7.46875,4628400
5/18/1998,7.338542,7.338542,6618000
5/19/1998,7.53125,7.53125,3423600
5/20/1998,7.385417,7.385417,4048800
5/21/1998,7.395833,7.395833,3403200
5/22/1998,7.166667,7.166667,5862000
5/26/1998,6.822917,6.822917,10884000
5/27/1998,7.21875,7.21875,23234400
5/28/1998,7.161458,7.161458,9412800
5/29/1998,7.34375,7.34375,8641200
6/1/1998,7.135417,7.135417,8043600
6/2/1998,7.28125,7.28125,8201400
6/3/1998,7.041667,7.041667,6581400
6/4/1998,7.3125,7.3125,4995600
6/5/1998,7.375,7.375,3427200
6/8/1998,7.708333,7.708333,5463000
6/9/1998,8.541667,8.541667,19436400
6/10/1998,9.020833,9.020833,24285000
6/11/1998,10.416667,10.416667,35851200
6/12/1998,10.166667,10.166667,21655800
6/15/1998,10.958333,10.958333,33701400
6/16/1998,12.270833,12.270833,39167400
6/17/1998,13.166667,13.166667,40265400
6/18/1998,12.020833,12.020833,31639800
6/19/1998,12.635417,12.635417,36678600
6/22/1998,13.5625,13.5625,36318000
6/23/1998,15.447917,15.447917,37463400
6/24/1998,16.635416,16.635416,58704600
6/25/1998,16.510416,16.510416,54465000
6/26/1998,15.708333,15.708333,31149600
6/29/1998,16.458334,16.458334,24507600
6/30/1998,16.625,16.625,21877200
7/1/1998,19.020834,19.020834,28254600
7/2/1998,20.666666,20.666666,52279800
7/6/1998,23.25,23.25,46883400
7/7/1998,20.354166,20.354166,47251800
7/8/1998,17.854166,17.854166,58311600
7/9/1998,17.583334,17.583334,29493000
7/10/1998,16.583334,16.583334,24982200
7/13/1998,17.9375,17.9375,19248000
7/14/1998,19.166666,19.166666,25358400
7/15/1998,18.75,18.75,17610000
7/16/1998,18.895834,18.895834,13999200
7/17/1998,19.96875,19.96875,17826000
7/20/1998,22.916666,22.916666,35925000
7/21/1998,22.010416,22.010416,47328000
7/22/1998,22.333334,22.333334,27974400
7/23/1998,21.270834,21.270834,27810600
7/24/1998,20.708334,20.708334,28974000
7/27/1998,20.927084,20.927084,28830600
7/28/1998,19.822916,19.822916,20746800
7/29/1998,17.96875,17.96875,19644600
7/30/1998,18.958334,18.958334,31774200
7/31/1998,18.479166,18.479166,13440600
8/3/1998,18.041666,18.041666,12913200
8/4/1998,18.3125,18.3125,28065000
8/5/1998,17.697916,17.697916,23060400
8/6/1998,18.25,18.25,18603600
8/7/1998,19.333334,19.333334,23433000
8/10/1998,20.270834,20.270834,18516000
8/11/1998,20.666666,20.666666,28158600
8/12/1998,21.729166,21.729166,20140800
8/13/1998,21.25,21.25,24629400
8/14/1998,20.458334,20.458334,19410000
8/17/1998,19.947916,19.947916,14617800
8/18/1998,21.447916,21.447916,18000600
8/19/1998,21.458334,21.458334,19281600
8/20/1998,21.520834,21.520834,15886200
8/21/1998,21.614584,21.614584,15136200
8/24/1998,22.458334,22.458334,13949400
8/25/1998,21.9375,21.9375,14351400
8/26/1998,21.208334,21.208334,16390800
8/27/1998,19.833334,19.833334,16027200
8/28/1998,17.648438,17.648438,39036000
8/31/1998,13.958333,13.958333,41000400
9/1/1998,13.325521,13.325521,67450800
9/2/1998,14.645833,14.645833,47328600
9/3/1998,14.3125,14.3125,25471200
9/4/1998,14.375,14.375,17812200
9/8/1998,15.375,15.375,21936600
9/9/1998,14.083333,14.083333,17896200
9/10/1998,13.270833,13.270833,31969800
9/11/1998,12.677083,12.677083,23612400
9/14/1998,12.28125,12.28125,15060000
9/15/1998,12.166667,12.166667,17228400
9/16/1998,14.083333,14.083333,39118800
9/17/1998,12.833333,12.833333,42457800
9/18/1998,13.28125,13.28125,16742400
9/21/1998,14.25,14.25,23767200
9/22/1998,14.697917,14.697917,30305400
9/23/1998,17.520834,17.520834,45583800
9/24/1998,17.020834,17.020834,51124200
9/25/1998,18.208334,18.208334,36598800
9/28/1998,19.270834,19.270834,38604600
9/29/1998,18.854166,18.854166,38335800
9/30/1998,18.604166,18.604166,29430600
10/1/1998,17.104166,17.104166,34392000
10/2/1998,18.375,18.375,34495800
10/5/1998,17.450521,17.450521,24496200
10/6/1998,18.052084,18.052084,28171800
10/7/1998,15.572917,15.572917,42834000
10/8/1998,14.364583,14.364583,30384600
10/9/1998,15.197917,15.197917,20727000
10/12/1998,15.53125,15.53125,21817200
10/13/1998,15.229167,15.229167,10685400
10/14/1998,15.583333,15.583333,15590400
10/15/1998,16.177084,16.177084,16971000
10/16/1998,16.572916,16.572916,21405000
10/19/1998,17.625,17.625,16681200
10/20/1998,17.791666,17.791666,19167600
10/21/1998,18.333334,18.333334,12618000
10/22/1998,19.114584,19.114584,26695200
10/23/1998,19.354166,19.354166,13624800
10/26/1998,20.239584,20.239584,19516800
10/27/1998,19.385416,19.385416,20164200
10/28/1998,19.510416,19.510416,19891800
10/29/1998,21.083334,21.083334,32932200
10/30/1998,21.072916,21.072916,21182400
11/2/1998,21.833334,21.833334,31494000
11/3/1998,21.010416,21.010416,18388200
11/4/1998,21.635416,21.635416,20383200
11/5/1998,21.416666,21.416666,14732400
11/6/1998,20.760416,20.760416,18894000
11/9/1998,21.145834,21.145834,21843600
11/10/1998,21.958334,21.958334,34375800
11/11/1998,21.104166,21.104166,16463400
11/12/1998,21.833334,21.833334,11974800
11/13/1998,21.291666,21.291666,8940600
11/16/1998,21.041666,21.041666,11897400
11/17/1998,24.75,24.75,61141800
11/18/1998,27.333334,27.333334,59133600
11/19/1998,25.541666,25.541666,38895600
11/20/1998,30.104166,30.104166,66912600
11/23/1998,36.333332,36.333332,67781400
11/24/1998,35.75,35.75,81675600
11/25/1998,35.052082,35.052082,27522600
11/27/1998,36.104168,36.104168,9586800
11/30/1998,32,32,29752200
12/1/1998,34.916668,34.916668,47154600
12/2/1998,33.25,33.25,29649000
12/3/1998,31.583334,31.583334,21836400
12/4/1998,31.416666,31.416666,22257600
12/7/1998,31.833334,31.833334,15774000
12/8/1998,34.010418,34.010418,25549800
12/9/1998,36.041668,36.041668,46506600
12/10/1998,35.520832,35.520832,30361800
12/11/1998,37.166668,37.166668,25467600
12/14/1998,37.041668,37.041668,38751000
12/15/1998,40.458332,40.458332,38015400
12/16/1998,48.166668,48.166668,101797200
12/17/1998,46.125,46.125,67635000
12/18/1998,47.78125,47.78125,22951800
12/21/1998,53.125,53.125,33384000
12/22/1998,53.729168,53.729168,31760400
12/23/1998,54.166668,54.166668,14563800
12/24/1998,54.135418,54.135418,5413800
12/28/1998,58.65625,58.65625,29898600
12/29/1998,55.385418,55.385418,24607800
12/30/1998,53.541668,53.541668,32583600
12/31/1998,53.541668,53.541668,18298200
1/4/1999,59.15625,59.15625,39292200
1/5/1999,62.25,62.25,62873200
1/6/1999,69,69,36176600
1/7/1999,79.4375,79.4375,47274600
1/8/1999,80.125,80.125,66662200
1/11/1999,92.3125,92.3125,38923000
1/12/1999,81.6875,81.6875,24443200
1/13/1999,74,74,29876400
1/14/1999,69,69,20912400
1/15/1999,70.1875,70.1875,20132600
1/19/1999,69.90625,69.90625,11405400
1/20/1999,56.5,56.5,30535200
1/21/1999,53,53,47048200
1/22/1999,61.5,61.5,43765800
1/25/1999,56.1875,56.1875,27323800
1/26/1999,57.546875,57.546875,24534800
1/27/1999,62.8125,62.8125,35022600
1/28/1999,61.4375,61.4375,23750600
1/29/1999,58.46875,58.46875,16396000
2/1/1999,57.9375,57.9375,12781000
2/2/1999,55.125,55.125,13048600
2/3/1999,62.875,62.875,18791000
2/4/1999,59,59,11649600
2/5/1999,57.9375,57.9375,8566000
2/8/1999,54.5625,54.5625,12598200
2/9/1999,50,50,12826000
2/10/1999,48.71875,48.71875,13205000
2/11/1999,54.9375,54.9375,13793000
2/12/1999,52.25,52.25,7765400
2/16/1999,49.3125,49.3125,7779800
2/17/1999,46.75,46.75,9668600
2/18/1999,44.75,44.75,21562600
2/19/1999,50.9375,50.9375,26918200
2/22/1999,53.25,53.25,19212200
2/23/1999,57.59375,57.59375,21139200
2/24/1999,55.46875,55.46875,24786400
2/25/1999,62.5,62.5,36689800
2/26/1999,64.0625,64.0625,25365400
3/1/1999,66.5,66.5,19369000
3/2/1999,60.65625,60.65625,16603200
3/3/1999,61.75,61.75,15528800
3/4/1999,60.0625,60.0625,17887400
3/5/1999,60.75,60.75,12176200
3/8/1999,61.09375,61.09375,10462600
3/9/1999,64.96875,64.96875,16292000
3/10/1999,68.5625,68.5625,14117600
3/11/1999,67.4375,67.4375,16252200
3/12/1999,66.65625,66.65625,9332600
3/15/1999,69.46875,69.46875,7020800
3/16/1999,66.90625,66.90625,7534400
3/17/1999,65.5,65.5,7867400
3/18/1999,69.21875,69.21875,12300200
3/19/1999,67.53125,67.53125,10725200
3/22/1999,66,66,6598400
3/23/1999,59.6875,59.6875,11216800
3/24/1999,61.84375,61.84375,11543800
3/25/1999,69.9375,69.9375,16099800
3/26/1999,69.53125,69.53125,24922000
3/29/1999,74.8125,74.8125,18888000
3/30/1999,82.34375,82.34375,26177400
3/31/1999,86.09375,86.09375,22094200
4/1/1999,85.5,85.5,11573200
4/5/1999,93.25,93.25,15916800
4/6/1999,91.4375,91.4375,14531800
4/7/1999,87.90625,87.90625,13166600
4/8/1999,89.5,89.5,11487800
4/9/1999,91.4375,91.4375,6839000
4/12/1999,92.21875,92.21875,8569200
4/13/1999,89.1875,89.1875,8038800
4/14/1999,84,84,9952800
4/15/1999,83.625,83.625,16498400
4/16/1999,95,95,31660200
4/19/1999,79.46875,79.46875,28369800
4/20/1999,86,86,20005000
4/21/1999,89.625,89.625,11082000
4/22/1999,95.03125,95.03125,12538200
4/23/1999,105.0625,105.0625,31716800
4/26/1999,103.59375,103.59375,13985000
4/27/1999,102.9375,102.9375,17895400
4/28/1999,96.75,96.75,19473800
4/29/1999,84.125,84.125,42208400
4/30/1999,86.03125,86.03125,17776400
5/3/1999,75.46875,75.46875,26186400
5/4/1999,71.5,71.5,21696400
5/5/1999,73.25,73.25,27709800
5/6/1999,68.6875,68.6875,18284400
5/7/1999,68.1875,68.1875,16654000
5/10/1999,73.4375,73.4375,14241200
5/11/1999,74.1875,74.1875,13941400
5/12/1999,71.46875,71.46875,7327400
5/13/1999,68,68,11499000
5/14/1999,66.1875,66.1875,11266800
5/17/1999,68.8125,68.8125,20858200
5/18/1999,66.3125,66.3125,12407800
5/19/1999,69.78125,69.78125,12619200
5/20/1999,65.40625,65.40625,6894000
5/21/1999,64.28125,64.28125,8005600
5/24/1999,58.75,58.75,14253800
5/25/1999,55.78125,55.78125,15510200
5/26/1999,60.46875,60.46875,21158600
5/27/1999,57.28125,57.28125,13573400
5/28/1999,59.375,59.375,9680200
6/1/1999,52.90625,52.90625,20076400
6/2/1999,56.0625,56.0625,36906400
6/3/1999,52.53125,52.53125,17311600
6/4/1999,54.21875,54.21875,19491800
6/7/1999,58.6875,58.6875,16901400
6/8/1999,55.78125,55.78125,13844400
6/9/1999,57,57,8904200
6/10/1999,57.96875,57.96875,12710600
6/11/1999,52.90625,52.90625,13886600
6/14/1999,46,46,20764600
6/15/1999,48.25,48.25,18309400
6/16/1999,55.84375,55.84375,21707200
6/17/1999,56.46875,56.46875,19041400
6/18/1999,55.65625,55.65625,7972000
6/21/1999,61.75,61.75,16227200
6/22/1999,58.75,58.75,16729400
6/23/1999,58.875,58.875,16429800
6/24/1999,56.8125,56.8125,8355200
6/25/1999,55.09375,55.09375,9751800
6/28/1999,55.34375,55.34375,16871800
6/29/1999,58.03125,58.03125,15648000
6/30/1999,62.5625,62.5625,16906200
7/1/1999,61.1875,61.1875,14382800
7/2/1999,62.03125,62.03125,7208400
7/6/1999,63.4375,63.4375,14886200
7/7/1999,60.9375,60.9375,9988000
7/8/1999,62.6875,62.6875,10624400
7/9/1999,62.75,62.75,5581800
7/12/1999,58.6875,58.6875,10653200
7/13/1999,63.0625,63.0625,20453200
7/14/1999,67.5,67.5,19403600
7/15/1999,69.78125,69.78125,22763000
7/16/1999,68.8125,68.8125,10297400
7/19/1999,65.84375,65.84375,9438400
7/20/1999,60.0625,60.0625,17221800
7/21/1999,62.71875,62.71875,17134400
7/22/1999,53.40625,53.40625,57547200
7/23/1999,57.28125,57.28125,30080600
7/26/1999,52.96875,52.96875,30627600
7/27/1999,50.5,50.5,23769800
7/28/1999,52.875,52.875,25783600
7/29/1999,50.78125,50.78125,18748000
7/30/1999,50.03125,50.03125,12057000
8/2/1999,47,47,16967800
8/3/1999,47.4375,47.4375,29139000
8/4/1999,44.21875,44.21875,22411400
8/5/1999,48.625,48.625,37517000
8/6/1999,44.78125,44.78125,21218800
8/9/1999,42.75,42.75,13041400
8/10/1999,45.5,45.5,23195000
8/11/1999,45.46875,45.46875,25655000
8/12/1999,45.875,45.875,13140800
8/13/1999,48.71875,48.71875,10784800
8/16/1999,49.15625,49.15625,12753200
8/17/1999,54.625,54.625,23668800
8/18/1999,56.5625,56.5625,28415400
8/19/1999,53.0625,53.0625,18285000
8/20/1999,56.71875,56.71875,14281200
8/23/1999,59.1875,59.1875,19206000
8/24/1999,60.03125,60.03125,25010000
8/25/1999,66.4375,66.4375,20941400
8/26/1999,64.28125,64.28125,19244200
8/27/1999,64.25,64.25,12922800
8/30/1999,59.625,59.625,18494400
8/31/1999,62.1875,62.1875,32792400
9/1/1999,59.53125,59.53125,21961600
9/2/1999,60.0625,60.0625,16838700
9/3/1999,62.4375,62.4375,16435900
9/7/1999,62.9375,62.9375,9008700
9/8/1999,61.4375,61.4375,6976000
9/9/1999,63.625,63.625,9183200
9/10/1999,66.5,66.5,12420900
9/13/1999,63.3125,63.3125,7747600
9/14/1999,66,66,8782800
9/15/1999,65.5625,65.5625,7817300
9/16/1999,65.25,65.25,7058900
9/17/1999,63.8125,63.8125,7239500
9/20/1999,62.75,62.75,5957100
9/21/1999,62.25,62.25,8232500
9/22/1999,66,66,10037500
9/23/1999,62.25,62.25,14373600
9/24/1999,65,65,10972500
9/27/1999,62.5625,62.5625,14383100
9/28/1999,65.875,65.875,15768800
9/29/1999,80.75,80.75,79374400
9/30/1999,79.9375,79.9375,31046200
10/1/1999,77.25,77.25,10430300
10/4/1999,77.0625,77.0625,9757400
10/5/1999,78.4375,78.4375,16420100
10/6/1999,82.4375,82.4375,15532200
10/7/1999,87.3125,87.3125,24609400
10/8/1999,89.25,89.25,11458700
10/11/1999,88.375,88.375,6692400
10/12/1999,84.9375,84.9375,7231400
10/13/1999,79.9375,79.9375,11561800
10/14/1999,79.59375,79.59375,12713000
10/15/1999,75.0625,75.0625,12186900
10/18/1999,74.0625,74.0625,10793800
10/19/1999,76.625,76.625,7780000
10/20/1999,80.5,80.5,7735500
10/21/1999,80.75,80.75,8961000
10/22/1999,78.625,78.625,7304800
10/25/1999,82.75,82.75,7180900
10/26/1999,81.25,81.25,7711500
10/27/1999,75.9375,75.9375,12835200
10/28/1999,71,71,35726400
10/29/1999,70.625,70.625,9688800
11/1/1999,69.125,69.125,12824100
11/2/1999,66.4375,66.4375,13243200
11/3/1999,65.8125,65.8125,10772100
11/4/1999,63.0625,63.0625,16759200
11/5/1999,64.9375,64.9375,11091400
11/8/1999,78,78,32339400
11/9/1999,70.8125,70.8125,26477100
11/10/1999,72,72,11506700
11/11/1999,73,73,9293900
11/12/1999,74.9375,74.9375,10319600
11/15/1999,73.5,73.5,6437200
11/16/1999,78.9375,78.9375,15238700
11/17/1999,76.5,76.5,6657400
11/18/1999,77.9375,77.9375,5810400
11/19/1999,77.9375,77.9375,5760600
11/22/1999,80.5,80.5,10708400
11/23/1999,81.75,81.75,18332500
11/24/1999,87.25,87.25,14483100
11/26/1999,93.125,93.125,11496000
11/29/1999,90.4375,90.4375,18053700
11/30/1999,85.0625,85.0625,13465500
12/1/1999,85,85,10663600
12/2/1999,89.0625,89.0625,9538700
12/3/1999,86.5625,86.5625,11151200
12/6/1999,87.75,87.75,9199200
12/7/1999,86.0625,86.0625,6727100
12/8/1999,88.5625,88.5625,12867200
12/9/1999,103.625,103.625,41364600
12/10/1999,106.6875,106.6875,14929000
12/13/1999,102.5,102.5,8653700
12/14/1999,95.625,95.625,10107900
12/15/1999,96.5,96.5,10133500
12/16/1999,94.875,94.875,7004400
12/17/1999,94.0625,94.0625,5955900
12/20/1999,97,97,10566600
12/21/1999,99.875,99.875,9509500
12/22/1999,97.6875,97.6875,5921000
12/23/1999,90,90,12914600
12/27/1999,81.125,81.125,16523800
12/28/1999,82.3125,82.3125,10304300
12/29/1999,83.5,83.5,5913000
12/30/1999,79.0625,79.0625,9256600
12/31/1999,76.125,76.125,7270700
1/3/2000,89.375,89.375,16117600
1/4/2000,81.9375,81.9375,17487400
1/5/2000,69.75,69.75,38457400
1/6/2000,65.5625,65.5625,18752000
1/7/2000,69.5625,69.5625,10505400
1/10/2000,69.1875,69.1875,14757900
1/11/2000,66.75,66.75,10532700
1/12/2000,63.5625,63.5625,10804500
1/13/2000,65.9375,65.9375,10448100
1/14/2000,64.25,64.25,6853600
1/18/2000,64.125,64.125,5384900
1/19/2000,66.8125,66.8125,8245500
1/20/2000,64.75,64.75,5978000
1/21/2000,62.0625,62.0625,11461900
1/24/2000,70.125,70.125,29170200
1/25/2000,69.25,69.25,9434100
1/26/2000,64.8125,64.8125,6558000
1/27/2000,66.9375,66.9375,6784000
1/28/2000,61.6875,61.6875,13777900
1/31/2000,64.5625,64.5625,10697900
2/1/2000,67.4375,67.4375,13404600
2/2/2000,69.4375,69.4375,14025900
2/3/2000,84.1875,84.1875,43750000
